X1,X2,X3,X4,X5,val-esp
1.56,1.31,3.35,-3.13,-4.81,103.069487118
-0.16,4.53,-3.39,0.28,0.38,0.26143246080000004
-0.12,2.88,1.82,-1.16,3.29,2.4004850687999997
0.66,-3.35,4.07,-4.44,3.47,138.64224963600006
4.74,-4.08,-2.09,4.22,-0.68,-115.9861557888
4.45,-0.6,1.19,-1.08,2.88,9.88267392
-1.1,4.94,3.22,1.19,0.32,-6.663040384000001
3.07,4.66,2.67,-4.47,2.98,-508.8143378124
-2.2,-1.41,0.96,-2.98,-3.22,28.574929152
-4.72,-0.79,-2.33,-1.6,-3.7,-51.43357568000001
1.42,0.13,1.99,4.09,3.87,5.8145893181999995
4.91,-3.33,-0.42,-4.83,-3.4,112.77194317200001
2.4,-4.2,4.03,-0.74,-1.03,-30.962393280000004
-4.71,-2.87,-2.97,4.2,3.3,-556.4453063400001
4.94,-1.08,-1.34,-0.42,-0.52,1.5613782912000005
-0.11,0.98,3.06,-2.46,0.43,0.3489343704
-0.78,2.25,-1.44,1.94,2.87,14.07094416
3.12,1.61,0.56,0.29,4.23,3.450697286400001
4.54,3.99,2.23,0.17,-3.44,-23.6233223184
3.13,2.1,-3.96,-1.66,2.29,98.94694471199999
-2.82,-0.72,1.94,-2.04,-4.6,36.96335078399999
-2.32,4.39,-2.79,-2.71,-4.99,384.2612090568
1.48,-3.46,-4.36,-2.41,-1.24,66.72107441920001
-3.06,-0.27,2.92,4.67,2.07,23.321434917599998
-3.99,2.0,-1.01,-3.8,1.76,-53.9039424
4.8,-0.79,1.23,0.18,1.66,-1.393651008
-0.14,-1.65,4.68,4.64,-0.48,-2.407781376
2.72,-4.01,-0.48,3.26,-3.76,-64.17412546559999
1.08,-1.96,-3.13,-3.59,-3.27,77.7797182512
-1.07,-1.21,0.82,-2.38,-2.15,5.432483517999999
-0.51,-4.25,2.49,-0.18,0.7,-0.68003145
-4.55,3.8,-4.77,2.3,3.15,597.5190584999999
-3.52,-3.9,2.0,-0.95,0.32,-8.346624
3.53,0.04,3.94,-2.84,-0.91,1.4377740831999999
-3.16,-2.32,0.61,-1.99,0.53,-4.7166521504
1.59,-3.34,-3.69,-2.68,-1.17,61.4455750584
0.32,-0.54,2.21,2.63,4.92,-4.9414779648
3.97,-0.86,-1.05,2.83,-3.3,-33.47947449
-4.78,-0.35,0.34,-4.24,-1.5,3.617695200000001
-4.65,2.91,-2.98,4.79,3.89,751.3587020970001
0.22,1.4,-3.66,4.03,-3.04,13.810532736000003
-2.89,-4.82,-4.7,1.02,-4.36,291.1584508320001
-0.59,2.59,-3.41,1.02,2.44,12.968691304799998
-3.44,-2.53,-1.48,4.58,1.77,-104.41897445759999
-0.95,4.84,0.11,2.41,-4.8,5.850863040000001
-1.37,1.74,0.26,0.98,-4.04,2.4538646496000007
2.79,-2.37,-0.31,1.71,-1.4,-4.907252321999999
0.56,-2.2,0.72,-2.06,1.31,2.3937661440000007
-4.66,0.73,-1.75,-2.24,4.85,-64.67502160000001
-0.71,-2.86,-1.06,-0.5,-0.27,-0.29057886
-0.47,-4.67,4.14,0.91,4.84,40.022280698399996
-1.23,1.54,-4.67,0.04,2.36,0.8350542816000001
3.35,0.16,3.46,-2.7,-4.37,21.881953440000004
3.15,4.49,1.59,-4.54,-4.25,433.909143675
-4.02,4.5,-2.18,1.45,-4.62,-264.18310379999997
2.47,-0.84,-3.98,-2.18,2.43,-43.74436116960001
0.55,2.5,1.23,-0.59,3.08,-3.0733395
0.67,2.9,-1.3,-0.01,-0.28,-0.0070725200000000005
0.0,3.08,-4.11,0.86,2.31,-0.0
4.17,-1.81,-1.22,2.7,-0.86,-21.381426467999997
-3.46,-0.09,-0.57,4.29,1.03,-0.7843104126
-4.86,-4.22,4.96,4.47,-1.53,-695.7117698111999
4.97,-4.3,2.86,3.62,-1.2,265.50988463999994
-1.8,-2.22,-0.56,2.48,-4.46,24.751415808000004
0.14,3.49,0.68,-0.45,-4.56,0.6817728960000001
-2.46,2.27,-3.55,1.23,-0.01,-0.24383409299999997
-3.79,1.13,3.85,4.29,-3.15,222.81592583249997
4.78,2.3,0.23,-3.36,1.05,-8.92097136
3.7,1.87,4.25,-4.96,3.1,-452.142812
3.87,-1.67,2.71,0.36,3.76,-23.7075717024
4.84,-3.88,-4.34,1.06,4.74,409.49728216320005
-1.05,-1.03,3.91,4.98,3.62,76.232681154
0.31,3.53,4.25,1.29,3.15,18.898424212499997
2.16,-1.05,2.73,-2.5,-0.16,-2.476656
2.68,-2.94,3.05,-2.53,-0.71,-43.16789122799999
3.28,4.39,4.39,4.72,-0.45,-134.26332451199997
1.13,0.74,-4.0,0.26,-2.84,2.4698003199999996
-3.01,2.49,3.11,-0.17,-4.47,-17.7126147261
-2.37,-4.96,-2.04,-3.3,2.73,216.041297472
3.01,-2.74,4.33,4.0,1.88,-268.54853984000005
3.18,3.33,-0.38,-3.51,0.54,7.627036528800001
2.36,0.57,0.44,0.24,-1.9,-0.2699009279999999
-1.61,1.41,-2.48,-3.63,-1.9,38.829061656
-2.63,3.61,0.13,-4.85,1.03,6.165740834499999
-1.2,-1.24,-2.21,-1.89,1.18,7.333968095999999
2.23,1.58,-4.47,1.99,-2.38,74.59324604759999
4.09,-3.37,-0.99,0.56,2.05,15.664996116000001
2.8,0.03,-2.62,-3.31,-2.37,-1.7264615760000002
-0.7,0.63,-0.13,2.77,-0.77,-0.12227915699999999
1.62,-0.38,-3.08,-1.57,-4.9,14.586297264000004
-4.95,1.46,-2.37,-3.15,-1.18,63.66473882999999
4.48,-3.85,4.88,-3.9,-2.95,-968.3786112
-3.82,-2.24,-2.27,-1.46,-2.17,-61.538914035199994
0.9,2.52,-0.55,-3.77,-4.72,-22.196734560000003
4.78,1.7,0.71,-3.27,1.28,-24.148651775999998
4.83,-0.07,2.41,-0.79,2.94,1.8925032546000005
-2.95,1.92,3.21,1.82,3.11,-102.91058668799998
-0.23,-1.76,-3.3,-4.63,1.35,8.34966792
-3.75,-3.19,4.24,4.76,0.43,103.8157428
-2.49,0.43,2.71,2.05,4.93,-29.324990080499994
0.8,4.99,-3.81,2.56,-2.6,101.23456512000001
1.06,-1.42,1.45,-1.51,0.32,1.054603328
1.05,4.22,1.1,-3.0,-4.91,71.79549300000001
3.52,-4.48,-0.72,-3.04,-2.94,101.47851141120002
-1.47,-3.08,-0.29,1.67,-0.6,1.3156300079999999
-2.77,-1.74,3.91,2.2,3.81,157.962293676
1.0,-0.57,0.05,-0.61,-4.75,-0.08257874999999999
-1.26,1.14,-2.85,-1.1,-1.79,8.06057406
3.66,2.59,-1.09,-0.04,3.36,1.3886941824
2.22,1.67,2.83,0.71,1.74,12.961745146800002
-2.83,-0.91,-4.52,3.96,1.54,-70.98754703040001
2.72,0.59,-0.4,0.93,2.27,-1.3551573120000002
-1.05,-0.89,0.49,2.45,-3.54,-3.9714100650000006
-1.93,2.59,0.73,3.22,-3.31,38.8923153682
4.43,-0.87,0.86,-1.58,4.33,22.6759981764
4.06,-3.19,-4.26,4.2,-0.55,-127.44954683999998
3.37,1.38,2.97,0.1,1.4,1.93371948
1.27,3.33,-2.19,-0.66,-3.34,-20.416555407599997
-1.62,2.24,0.05,-4.62,2.34,1.9615115520000004
-1.2,0.88,-4.33,4.63,-3.69,-78.11944905600001
-0.99,-3.37,3.28,2.62,-2.51,-71.96377747679999
-0.92,-3.61,-0.71,0.76,3.94,-7.0609509088
2.22,-3.18,0.41,3.31,1.33,-12.742175602800003
-2.97,-3.95,-0.79,-0.22,2.09,4.2613735230000005
-3.29,-4.28,-1.75,-2.8,3.89,268.40175320000003
1.84,-4.84,-1.35,-4.4,-4.4,232.75676160000006
-3.17,-2.59,4.77,-0.89,2.73,-95.1546593907
-2.98,3.31,-3.41,2.61,0.87,76.37626155059998
-2.63,0.31,-2.35,0.94,-1.13,-2.0351274009999996
-1.47,1.67,-4.5,2.12,0.46,10.77308316
-2.74,-2.62,3.05,-3.77,-4.01,331.007181518
1.43,0.21,3.05,0.69,-3.1,-1.9591421849999993
-1.58,-2.79,3.84,4.85,2.22,182.258263296
-3.48,3.5,4.97,-2.59,3.35,525.2284569
1.59,-0.03,-3.85,2.1,4.76,1.8357154199999999
-1.49,4.86,-1.43,3.22,-3.81,-127.0396891764
-3.51,-0.86,4.73,-3.85,2.84,-156.115411452
-4.82,-2.75,-4.82,-3.15,-0.77,-154.96301205000003
-1.57,-1.01,-3.06,-3.45,4.58,76.67027584200001
4.78,3.12,-3.99,0.59,-3.21,112.6970194896
1.91,-0.15,-4.66,-1.46,-3.49,6.802817586
-1.33,-4.01,-1.47,3.36,0.02,-0.5268447072
4.7,0.99,4.21,-3.69,-2.7,195.16650219000002
1.97,3.26,1.34,-0.81,-3.63,25.303480844400003
-2.07,-3.68,-1.16,-3.3,2.45,71.44242335999998
1.86,-3.82,4.93,4.26,2.25,-335.74947605999995
3.08,2.49,2.28,-4.07,0.8,-56.93368665600001
1.99,-2.41,-2.11,4.86,3.02,148.5237091428
-3.45,3.2,-2.05,-0.99,-0.88,19.7169984
-4.9,-2.1,-1.89,-0.02,-3.07,-1.1941133400000001
4.29,1.03,3.47,1.66,-1.48,-37.6698416952
-4.98,-4.33,4.69,3.73,4.57,1723.9120831506002
4.01,-0.34,-2.59,4.88,-3.36,-57.900478540799995
-3.14,1.95,3.47,2.95,2.21,-138.51857779500003
1.15,0.95,-4.39,2.54,-2.1,25.582264049999996
-0.01,-0.98,2.76,-4.0,-2.28,0.24667775999999994
0.82,-1.79,4.33,4.33,1.19,-32.7483661498
2.28,4.07,-0.92,4.87,2.52,-104.7723259968
0.66,-2.34,-3.63,-2.17,-1.66,20.1945527784
-4.46,-0.78,-0.35,-0.27,-4.04,-1.328136264
-0.25,-4.12,1.17,-3.84,1.03,-4.76641152
-1.35,0.73,4.01,2.03,0.28,-2.246234382
0.8,-1.98,1.99,-2.58,-0.3,-2.43977184
4.23,2.71,1.25,-2.72,-0.54,21.046618800000005
0.26,3.3,3.45,2.75,3.72,30.281823000000006
-0.55,2.68,2.7,0.81,4.01,-12.926788380000003
-4.39,-0.43,4.0,3.08,0.19,4.418728160000001
3.8,-0.17,0.6,2.64,-1.04,1.06419456
4.05,3.72,-3.93,3.2,-4.98,943.5606796800001
-4.47,1.76,-3.64,4.13,4.3,508.55752147199996
-1.18,3.37,-3.17,2.29,0.35,10.103566333
2.79,-3.43,2.47,-3.75,0.19,16.841475787500002
-4.38,4.57,4.54,3.9,4.48,-1587.774359808
4.55,4.3,1.69,-1.81,4.39,-262.72999161499996
-1.52,3.52,-2.82,-2.7,-2.06,83.92016793600001
-1.25,3.19,-0.98,1.27,-0.81,-4.019902425
1.9,-3.0,-4.68,-1.03,3.35,-92.045538
-0.26,-1.45,4.75,3.81,1.4,9.5518605
-4.79,4.83,0.17,4.4,1.94,-33.572676984000005
-0.29,-4.86,3.58,1.92,0.48,4.6500728832
-4.63,2.63,-1.75,3.71,1.59,125.7030519675
0.5,-4.67,-3.09,-1.21,1.65,-14.405046974999996
4.61,1.02,-3.51,-2.06,0.6,20.399836392
2.41,-4.92,-2.23,2.56,-1.88,-127.25792071680002
-2.33,-1.81,2.06,-1.61,2.39,-33.4291622602
-3.28,0.97,2.49,1.35,0.85,-9.09070614
3.12,-3.65,2.71,-0.31,-4.84,-46.304564592
-1.56,0.68,1.47,3.6,-0.96,5.3892034560000015
-4.65,3.74,-2.04,-1.31,-3.25,151.0460523
-4.97,-4.65,-4.52,3.96,-2.46,1017.602275536
-4.15,-2.1,1.14,-4.2,-2.92,121.8440664
3.86,2.49,0.53,3.53,2.17,39.02087112419999
0.51,4.54,-0.22,1.65,4.94,-4.152021587999999
-2.52,0.22,2.23,3.06,-1.78,6.733944201600001
1.66,0.32,-2.5,1.37,3.61,-6.567889600000001
1.64,-4.25,1.0,-0.35,2.54,6.19633
1.41,-3.22,-4.63,3.79,-2.25,-179.257651965
0.29,-1.77,0.6,1.91,-1.17,0.6882429059999998
-0.96,-2.08,4.15,-4.27,0.8,-28.307435520000002
2.39,3.06,-0.2,0.12,-1.57,0.27556891200000005
-0.46,0.34,-2.07,3.27,-0.39,-0.4128758243999999
-1.05,4.87,4.65,0.68,2.93,-47.37483891000001
-4.98,0.26,-0.97,-1.57,-4.58,9.031077213600001
-4.87,-4.62,-4.76,4.95,-3.6,1908.4711060800003
-3.49,2.28,0.16,-1.06,-1.67,-2.2537336703999995
2.76,0.51,1.14,-4.42,-3.35,23.760259847999997
3.59,-4.98,-2.59,1.07,-2.52,-124.85555626319999
3.09,1.64,-3.02,-4.02,3.44,211.63805717759993
-0.2,-2.16,-3.59,2.27,-2.2,7.745094720000001
-4.82,3.65,-1.65,-4.71,4.12,-563.30287794
2.17,1.32,-4.94,2.6,0.68,-25.017440448000006
1.78,3.68,-1.81,-1.41,2.05,34.270415471999996
0.07,0.18,0.18,0.96,-4.36,-0.0094929408
-1.85,3.25,1.52,1.91,3.18,-55.50845820000001
0.41,-3.52,-3.04,1.27,-2.19,-12.202475366399998
-0.5,4.52,0.72,-1.42,3.41,7.879227839999998
-4.14,3.59,0.47,-3.87,-2.89,-78.1270552746
1.51,-1.54,2.5,-1.6,-3.06,-28.462896
-0.63,-4.95,3.28,-3.14,-2.47,79.331596344
-2.27,-1.6,2.67,-2.48,-3.07,73.83242918399999
1.32,1.78,-3.04,-4.96,1.96,69.4392889344
-3.91,-4.65,-1.92,4.57,-2.52,402.0200190720001
-0.03,4.22,0.02,-1.09,1.32,0.0036430416000000003
-1.19,1.03,2.58,-1.25,4.76,18.8157207
-0.79,-4.58,-2.37,2.41,4.72,-97.54386427680001
-3.63,-2.78,-4.9,-4.79,1.23,291.331956762
-2.49,-4.07,-0.53,1.19,-3.62,23.137964896200003
-3.09,0.93,-0.29,-0.93,-2.1,1.627577469
-4.7,-1.42,-1.69,-1.47,-0.24,-3.979252367999999
-2.7,1.5,4.51,-1.11,0.88,17.841740400000003
-0.92,-4.57,2.29,-1.83,-1.51,26.60526241080001
4.09,-2.62,3.01,3.58,3.52,-406.4590380927999
4.27,-2.87,2.77,-3.63,2.86,352.42134067139995
0.19,-2.13,1.6,3.61,0.72,-1.6830339840000001
-2.01,3.1,1.4,-4.44,3.91,151.44171336000002
-3.03,-1.71,1.36,0.43,-3.0,-9.09007272
3.04,4.9,-1.83,-3.58,-4.69,-457.69547913600013
-2.4,-3.17,4.7,0.6,0.73,15.661828799999997
-2.38,-2.78,0.3,3.14,4.79,29.854387751999997
2.18,0.69,-3.29,-1.16,0.18,1.0333131984
-4.39,3.59,-0.82,-1.93,4.57,-113.98463956819998
1.35,0.53,-4.7,3.44,4.02,-46.504180080000005
1.78,4.5,-2.53,0.28,-1.16,6.582169439999999
-3.34,-3.74,2.17,-0.1,2.75,-7.4543623000000006
2.37,0.41,1.63,-3.75,-4.16,24.7083876
3.48,1.98,3.89,-3.82,2.51,-256.9988144592
0.42,-3.84,4.9,3.63,4.63,-132.820224768
-1.39,-4.25,-0.22,-2.61,0.49,1.6621223849999998
-3.93,-2.12,-4.94,2.48,-3.04,310.2991776768
-2.78,-4.47,-3.78,-0.36,-2.28,-38.55506739839999
3.05,0.78,1.51,-1.96,4.75,-33.4442199
1.49,1.98,-0.59,0.69,-0.77,0.9247903433999999
-2.63,-3.74,3.94,4.82,1.02,190.53325309919998
-0.4,1.34,-2.52,-4.53,-1.32,8.076765312000001
-1.83,0.18,-1.0,0.6,-4.99,-0.9862236000000001
0.26,2.27,3.71,0.21,-3.9,-1.793316798
-1.2,-0.96,3.45,2.45,1.72,16.7481216
2.29,-2.48,-0.9,1.74,1.36,12.095332992
-1.76,2.43,-2.63,-4.23,2.4,-114.18953356800002
-2.44,-3.16,-1.17,2.32,-1.38,28.882171468799992
-2.28,0.22,-1.1,-1.92,-2.47,2.616666624
1.95,-4.86,2.67,4.91,-1.58,196.30019050200002
-4.02,2.2,4.79,4.22,2.03,-362.9048198159999
2.61,4.87,2.12,-1.29,1.55,-53.87989465800001
3.38,3.07,0.28,3.76,-3.85,-42.059265248
-2.31,4.27,-0.69,-0.94,3.06,-19.576643209199997
-2.13,-0.09,3.0,-2.38,-0.28,0.38324663999999997
1.59,3.18,-2.4,-4.47,-4.84,-262.535701824
-1.87,-4.53,4.37,-0.26,2.15,-20.693457213000002
0.59,0.72,-1.22,4.76,-2.0,4.9337971199999995
-3.96,2.9,4.15,-0.27,3.37,43.36456014000001
1.65,-4.98,0.59,3.05,1.92,-28.390063679999997
-2.45,0.6,-4.76,-4.71,-4.04,133.14552048
0.09,3.93,2.47,2.7,-1.73,-4.080767769
1.03,-0.79,4.7,3.31,-4.24,53.67301901600001
3.11,0.53,4.21,3.97,4.19,115.43111326490002
4.26,-3.57,2.56,-2.24,-3.13,-272.9669935104
3.35,2.86,-1.76,-2.89,4.48,218.322936832
3.21,1.78,3.79,-4.2,-1.09,99.137972556
-4.74,2.45,4.68,2.86,4.73,-735.2202377520001
4.32,4.58,-4.65,-2.61,1.22,292.95607996800004
1.95,-0.09,-0.56,-2.27,2.78,-0.6202057679999999
-4.67,-0.63,-3.09,-4.51,-3.1,-127.10251530899998
2.28,-3.34,-4.08,3.23,-3.8,-381.3533763839999
2.91,3.29,4.69,-3.38,-0.85,129.002270943
-4.24,2.58,-4.87,2.86,0.33,50.27991059520001
-1.69,-2.14,-2.38,-3.48,-2.38,-71.2908242592
3.29,3.52,-1.04,-0.43,3.82,19.783526963199996
-1.57,-1.23,-1.14,1.67,-0.92,3.3823139256
-0.61,3.99,-2.16,0.68,-3.65,-13.048429968
-2.8,-2.58,-3.38,3.86,2.65,-249.76272047999996
4.08,0.65,3.72,1.12,1.88,20.772670464
0.49,3.55,-3.4,2.47,2.8,-40.903298799999995
-1.17,4.7,-2.71,-3.25,-4.3,208.25950274999997
2.18,-3.22,3.87,3.84,0.13,-13.5611933184
-3.25,3.15,-4.95,-3.41,-0.91,157.2515319375
-1.5,2.49,-0.12,-2.92,2.97,-3.8869696800000004
-0.52,4.38,1.8,2.55,-3.32,34.70789088
-2.67,-1.32,3.46,1.56,3.91,74.3811086304
-1.05,-4.36,-4.7,1.39,-3.75,112.15527750000001
2.09,-4.33,2.94,-4.34,4.12,475.7386747344
4.94,1.8,3.1,1.46,-1.05,-42.2574516
-1.61,-2.82,4.48,-0.62,0.48,-6.0532125696
-0.18,-4.87,-4.74,-3.45,-0.81,-11.611382238
3.87,4.09,-0.87,0.41,2.84,-16.0345110924
0.03,-4.6,-2.55,-1.43,2.16,-1.0869487199999999
1.33,-1.13,0.58,2.69,-0.66,1.5475842227999999
-0.61,-0.98,3.29,2.67,-3.67,-19.2721041618
2.94,-0.73,4.74,-2.32,0.38,8.9685062208
-1.4,-1.5,-2.5,-3.53,-4.93,-91.36522499999997
-3.26,2.93,0.95,4.32,-1.72,67.425009984
-2.04,-2.0,3.08,-1.63,-4.23,86.64407136
-1.51,-3.75,3.78,-3.61,-2.23,172.31063377499999
-0.28,-0.4,0.58,-4.83,1.49,-0.467497632
-1.38,1.58,4.02,1.57,-3.45,47.476749132
-2.94,1.3,1.53,4.0,-2.67,62.4530088
2.07,-1.62,2.13,-3.7,-2.49,-65.80608204600001
1.26,0.25,2.71,2.52,2.73,5.872770539999999
-3.59,4.59,4.05,2.28,1.1,-167.37465293999998
-2.92,-4.91,0.86,2.29,2.7,76.236340536
0.39,-3.08,4.64,2.14,-3.67,43.773688358399994
-0.93,4.63,-2.82,-3.76,5.0,-228.28159439999996
4.98,4.38,1.68,-0.22,2.97,-23.943733228800003
2.47,3.97,2.8,4.2,4.7,541.9917048000001
0.61,2.98,3.34,-3.4,3.2,-66.05739776
4.99,-2.43,-2.59,-0.25,-3.84,30.149340480000003
3.69,-1.02,-2.48,-2.79,-2.75,71.61683363999998
0.89,-2.97,-2.71,4.17,1.06,31.663408728600007
3.36,0.41,1.48,0.25,1.44,0.7339852799999999
0.35,4.32,-2.44,4.08,1.68,-25.287800832
4.57,4.45,-2.23,3.79,-3.74,642.823708967
-0.38,-2.36,-0.16,2.33,2.36,-0.7890118144
4.08,0.69,4.84,1.98,-3.91,-105.4864223424
0.17,-3.27,-1.54,-4.7,1.77,-7.1217794340000005
-2.16,-1.43,2.39,1.12,-3.96,-32.7416753664
1.18,-2.61,1.85,-3.74,2.33,49.650287346
1.65,-3.5,-3.42,-3.68,0.33,-23.9850072
2.44,-2.51,-0.12,-2.99,3.65,-8.020636728
3.18,-0.92,1.7,-4.71,-0.71,-16.631948232
4.44,1.54,-3.14,-2.7,1.54,89.27252611200002
-3.12,0.46,0.07,-1.97,-3.87,-0.7659274896000001
-3.54,-1.38,1.51,1.75,4.77,61.576602569999984
4.08,-3.92,-3.04,0.0,3.28,0.0
0.38,-2.23,2.89,1.8,-1.74,7.670224152
3.4,0.11,-2.99,4.52,-1.75,8.8454366
-0.57,-4.19,2.13,1.1,0.11,0.615536559
-0.58,3.02,2.08,3.76,-0.14,1.9178478592000001
-2.33,-2.75,2.13,-4.14,0.84,-47.462197859999996
-4.75,-0.64,-4.2,0.06,-2.9,2.221632
3.11,0.86,-2.56,4.21,0.26,-7.494699929599999
0.47,-1.5,3.21,-3.62,-0.57,-4.669577369999999
2.13,-0.69,1.89,0.62,4.77,-8.214867574199998
4.22,2.26,2.22,3.7,-4.88,-382.292176704
-2.29,-3.53,-4.64,0.55,0.77,-15.884793848
4.75,-0.85,2.69,-4.31,-0.31,-14.511215087499997
-3.44,1.59,0.07,-1.87,-1.71,-1.2243097944
-2.67,1.11,-2.4,-3.19,-2.95,66.93575724
0.26,4.68,-4.44,4.56,-2.01,49.51799723519999
-2.58,-4.3,-2.94,2.0,4.4,-287.023968
-3.97,-4.98,-4.71,1.52,-0.55,77.84792373600001
-2.15,3.27,-1.52,0.5,3.96,21.1589928
-2.29,0.77,-0.28,-4.08,-3.46,6.969802963200001
4.97,0.93,-3.05,-3.2,-2.6,-117.29040959999999
-1.22,0.78,4.18,-1.47,-1.94,-11.3435706384
2.59,-3.57,-2.82,2.46,-4.36,-279.66536508959996
-2.78,-0.46,-3.62,-2.0,-4.7,-43.5150064
-3.59,-4.41,1.5,-2.15,-4.18,213.42192794999997
-2.18,0.1,-2.72,4.1,-2.73,-6.637001280000001
-2.45,-3.29,-2.28,3.66,-0.56,37.667425824000006
0.74,0.58,4.75,-2.59,3.34,-17.63597822
3.96,-4.38,0.9,-0.06,-0.28,-0.26225337600000004
0.78,1.71,-2.12,1.08,-4.6,14.047795008
-0.39,-2.22,-3.24,-0.85,4.63,11.039833116000002
4.55,3.13,-1.46,1.46,2.16,-65.571511824
-1.02,0.88,-3.05,-3.58,-0.42,4.116375648
1.43,-0.55,2.19,-0.31,-2.59,-1.3829430614999998
1.89,4.48,-1.31,1.46,1.79,-28.9879164288
0.7,4.0,-4.66,-4.7,-4.46,-273.512176
1.73,-1.2,4.95,2.19,-0.77,17.32875606
0.23,0.44,-3.5,-4.37,-3.32,-5.13887528
-0.65,4.78,1.73,3.86,-1.06,21.992800076
-0.73,0.19,3.29,2.44,4.48,-4.9881579776
-1.26,-4.83,2.1,4.91,4.92,308.733364296
4.86,2.3,-3.95,1.99,4.43,-389.24048366999995
-0.05,-0.65,-4.13,-0.57,-4.39,-0.3358712175
-0.75,2.25,-4.37,-0.85,-3.77,23.6311846875
-0.05,3.65,3.69,4.0,4.59,-12.364082999999999
0.1,1.91,-4.68,-1.83,0.81,1.3249983240000003
0.0,4.43,-2.85,-1.53,-3.76,-0.0
-3.75,4.35,3.14,0.61,3.74,-116.85615975000002
-3.42,3.97,0.12,-2.69,-0.66,-2.8926379152000004
-3.64,-2.28,4.77,-4.97,1.3,-255.77279582399993
-1.28,-4.81,1.53,-4.81,1.57,-71.1362890368
-2.88,3.73,-1.89,0.21,-3.49,-14.8801683744
-2.33,3.44,-2.18,-1.17,-0.72,14.7193697664
4.26,3.4,1.21,2.08,-1.17,-42.65039750399999
-3.56,4.22,3.22,3.37,-4.94,805.3323972512001
-0.15,-0.53,-3.85,0.81,-3.34,0.8280553049999999
-2.32,0.75,0.81,1.15,0.23,-0.37278629999999996
-0.78,-1.32,2.08,1.78,-4.39,-16.7346406656
-4.84,-2.63,0.1,-0.6,0.3,-0.22912559999999998
4.48,3.59,2.93,1.78,4.21,353.1361525888001
-3.38,1.34,0.77,-4.42,-4.83,-74.4529009224
-1.95,-3.76,-0.68,-2.9,4.68,67.66673472
-2.52,-4.3,-2.81,-2.96,-3.46,-311.84811705600004
0.8,4.67,2.48,-1.93,-2.83,50.606032832
3.94,-3.85,-0.92,-2.59,4.95,-178.91623134
4.92,2.34,2.41,1.6,1.52,67.477902336
2.85,3.1,3.41,1.41,2.56,108.74768256000002
2.06,-4.69,-0.2,-0.08,3.16,-0.48848038400000005
-4.59,0.74,0.32,0.05,-0.53,0.028803167999999997
-2.5,0.75,0.41,-0.55,-3.59,-1.517896875
-4.92,3.57,3.21,3.69,-0.26,54.0926260056
3.73,4.14,-2.97,-0.63,3.53,101.99546848259999
-1.51,-1.2,2.81,-4.31,0.45,-9.875390939999999
1.65,-1.59,4.99,3.17,4.58,-190.066840029
-4.79,3.64,-3.52,-2.43,1.41,-210.2833789056
-1.47,1.18,-0.97,-0.16,3.45,-0.928774224
0.01,1.18,3.13,-3.91,-3.44,0.49677707359999995
2.6,-2.79,-4.61,-2.2,4.25,-312.6727890000001
1.35,-2.19,-2.58,-1.66,3.42,-43.304375844
2.67,0.74,4.36,1.66,-0.35,-5.005017528000001
1.57,-3.18,1.08,-3.39,-1.86,-33.99876724320001
2.03,-2.53,-2.78,2.27,0.53,17.177623586199996
4.77,-3.37,3.87,-4.37,4.04,1098.3026892924001
-1.86,-1.84,1.78,3.22,3.38,66.3014980992
-1.63,-3.41,-4.54,0.92,1.36,-31.5736341184
-4.98,-4.2,2.26,1.23,-4.16,-241.87195468800002
-0.24,-2.35,-0.82,0.67,2.99,-0.9264861839999999
2.6,-0.9,4.24,-1.98,3.2,62.86325760000001
4.22,4.46,-4.68,4.13,3.77,-1371.4644814415997
-1.01,0.93,-3.94,-0.93,0.9,-3.0976047540000007
-2.96,-0.47,1.47,-0.5,2.94,-3.00624408
-4.1,3.13,-2.76,1.29,-3.18,-145.29614997599998
-2.18,-4.47,-3.31,1.23,-3.21,127.3509398358
1.75,-1.06,-4.93,0.78,-3.68,-26.25023856
4.56,0.61,-1.46,-3.4,-3.25,-44.875552799999994
1.44,-2.05,-3.79,-4.65,0.37,-19.249091639999996
0.7,-2.93,4.13,0.85,1.57,-11.304055734999999
-2.67,4.87,-1.11,4.34,-2.03,-127.15954603379998
-4.31,-1.24,2.8,4.82,3.42,246.67783660799998
2.2,1.07,-2.91,-1.52,1.49,15.514197072000007
-1.59,2.67,-4.41,1.78,1.18,39.3232120092
-2.5,2.43,-3.1,-2.93,2.33,-128.56759425
-4.18,-3.73,-1.19,1.03,-4.92,94.02306458159998
1.26,2.87,-0.8,-0.5,-3.38,-4.8891024000000005
3.95,2.41,0.83,-1.23,0.49,-4.7620441995
4.62,-4.03,-2.48,-4.85,-1.27,284.40954141599997
-1.2,-4.77,-4.61,4.95,-4.63,604.76512734
4.08,3.87,2.06,-3.32,-3.45,372.559401504
-1.93,4.06,4.0,-1.24,-4.21,-163.62404127999997
4.8,2.2,-0.97,0.79,-2.14,17.317153920000003
-0.75,-3.95,3.59,-1.38,-3.51,51.515629425
3.58,-1.81,0.23,-0.63,4.04,3.7932490008
1.41,3.14,-3.59,-1.37,3.08,67.0678667736
1.21,3.84,-3.98,-3.17,2.85,167.072045184
4.84,0.81,2.41,-2.87,-0.44,11.931141499200004
0.36,-0.2,4.3,-0.9,4.77,1.3291127999999999
3.02,3.59,0.46,-1.07,1.04,-5.5497873184
3.65,-3.07,1.89,-3.91,-1.44,-119.242835208
