X1,X2,X3,X4,X5,val-esp
-3.36,-0.5,1.74,0.81,-1.28,-3.03077376
-1.03,4.34,-2.83,0.3,-3.24,-12.296447352000001
-1.19,0.2,-1.78,-4.74,-4.6,9.237046559999998
4.79,0.32,-2.41,-4.11,-3.39,-51.46880137920001
-1.45,4.78,2.86,2.34,-0.91,42.210372203999995
3.11,-4.98,3.69,0.06,-2.59,8.881107202799999
1.17,-1.31,1.93,-2.75,-4.05,-32.9459612625
-2.52,3.9,-1.97,2.28,3.18,140.37615446399997
4.24,3.83,-2.27,4.94,-2.55,464.36300944800007
1.4,2.01,0.56,3.22,-3.13,-15.882261024
-1.55,-3.51,0.86,1.68,0.01,0.07860434399999999
-2.72,-4.0,-0.12,2.79,0.6,-2.1855744
3.44,0.05,-1.04,0.27,-4.93,0.238107168
-2.49,3.34,2.1,2.55,4.95,-220.45019535
-0.48,-3.79,3.62,1.99,-2.32,-30.403954867199996
-4.22,3.47,-1.5,-4.26,-1.55,145.0355553
-2.79,3.89,3.32,-1.94,4.27,298.4843004696
0.55,3.6,4.28,-0.99,3.43,-28.776520080000004
-4.54,-2.93,1.4,-2.31,-3.5,150.5676018
-2.44,4.96,3.23,-4.9,-4.56,-873.4437626879999
2.24,-2.22,2.35,4.1,-1.62,77.61894336000003
2.6,-2.56,3.49,-4.51,-3.28,-343.628460032
3.84,2.37,-3.92,-3.3,-0.61,-71.81404876799999
3.88,4.15,-0.44,3.47,0.12,-2.950144032
-2.26,0.06,3.21,1.15,4.13,-2.0673433619999995
-2.56,-2.66,3.94,2.72,0.26,18.9740515328
-2.77,3.62,-1.64,0.68,4.28,47.86134173440001
-1.43,-1.67,1.62,-3.38,-3.89,50.8667306004
-1.35,-0.6,4.1,3.64,-1.69,-20.4294636
-2.91,-2.55,0.33,-4.41,-0.49,5.2915362885
-4.51,-4.84,4.21,2.05,0.03,5.6517001859999985
3.51,2.96,4.77,0.52,-0.17,-4.3809618528
-2.52,-0.83,-2.29,-0.35,-4.72,-7.912690128000001
-4.18,-1.12,3.25,-4.15,0.19,-11.997185200000002
4.67,-1.26,0.97,-1.34,-4.82,-36.8647248312
-2.58,3.54,2.14,2.89,2.5,-141.21297180000002
2.48,4.25,1.76,2.91,-0.8,-43.18533120000001
-2.27,1.88,1.58,1.65,-4.47,49.73158040399999
-4.61,2.79,0.3,2.01,-0.57,4.4207636489999995
3.18,4.72,-1.0,4.34,2.84,-185.00232576000002
-0.22,-0.77,1.54,-3.59,0.23,-0.2154053132
4.23,-1.21,4.32,3.67,4.14,-335.95096265280006
3.28,-2.41,2.94,-3.3,-3.45,-264.58867512
3.13,2.08,-1.77,2.25,1.7,-44.0770356
-1.78,1.03,-2.47,3.51,-2.01,-31.9490062398
-1.1,2.26,1.17,0.53,4.89,-7.538270453999998
3.23,-3.77,4.72,0.97,2.73,-152.20196256719998
-0.58,-2.34,-2.07,-0.8,-4.15,-9.327221279999998
-2.42,0.34,-3.38,4.57,0.22,2.7960817456
0.55,0.35,1.96,-0.82,-2.37,0.73324482
-0.93,-3.56,3.04,3.56,3.41,122.18303454720002
-0.34,-0.87,-3.4,-2.98,4.41,13.216971096
-4.67,-2.3,1.33,2.47,3.56,125.61552239600002
4.83,1.94,-2.98,-1.1,-1.43,-43.923187308
1.17,1.52,-0.52,2.96,-2.01,5.501999692799999
-0.01,0.97,2.81,4.93,-4.98,0.6691975098
-0.08,-3.47,-1.67,-1.35,3.71,2.321900532
-3.88,2.99,-4.53,-1.3,0.02,-1.3663893360000003
-2.42,-4.48,-1.82,2.27,4.11,-184.09095344640002
-2.25,-2.23,3.98,-0.15,-0.25,0.748861875
-3.06,5.0,-4.11,-4.15,-2.26,589.779657
1.53,1.9,0.26,4.98,-0.9,-3.3875852400000004
3.56,-4.77,0.8,0.64,0.29,-2.5213685759999995
-0.95,-1.24,3.0,0.91,4.65,14.954121
2.36,0.83,-1.1,-3.47,1.03,7.701041788
-0.85,-0.02,-4.75,-1.35,1.84,0.20058300000000004
0.08,1.11,0.25,-3.08,1.64,-0.11213664000000001
3.34,1.4,0.72,-4.94,1.86,-30.934770048000004
-3.25,2.24,-0.55,4.54,3.15,57.26120400000001
-4.87,-3.74,-2.36,2.4,4.33,-446.69563065600005
4.79,-4.71,0.43,1.11,1.02,-10.9836839214
-4.02,-0.1,3.44,0.24,0.17,0.056421504
3.67,2.91,0.43,-4.84,-2.65,58.900467846
-1.3,3.82,2.94,4.02,-3.88,227.725583904
-4.21,0.4,-3.27,3.33,-4.88,-89.48575267199999
0.53,1.34,3.74,3.07,-2.99,-24.3815793364
-4.89,-4.79,0.25,-3.86,2.05,-46.33674757499999
-2.43,-2.98,-3.83,4.47,-3.9,483.496619346
-2.25,-3.78,-3.02,-2.41,-2.57,-159.08580387
2.64,-3.75,3.47,-0.15,0.47,2.4218865
-4.82,-0.54,-0.3,-0.68,-1.64,-0.870792768
